AuthorId_recipe,RecipeId_encoded,AggregatedRating,TotalTimeMinutes
10404,384,5.0,52.0
101823,6201,5.0,80.0
169969,5883,5.0,13.0
58104,4193,5.0,70.0
2009447,13198,5.0,80.0
1685802,12642,5.0,25.0
335149,7460,4.0,40.0
242766,7698,5.0,55.0
432503,8478,4.5,120.0
101823,2274,4.5,245.0
101823,6097,4.5,10.0
20754,520,5.0,50.0
129652,5487,4.5,165.0
166642,8247,5.0,17.0
40533,1367,5.0,60.0
1259302,11953,5.0,485.0
422458,8492,5.0,40.0
49414,9385,5.0,100.0
618715,11702,4.5,90.0
28846,887,5.0,25.0
17803,1285,5.0,2.0
27416,3857,5.0,240.0
1762,67,5.0,70.0
403996,12811,4.5,2.0
25455,4954,5.0,35.0
35975,10012,5.0,40.0
49414,9385,5.0,100.0
335149,7460,4.0,40.0
329769,8535,4.0,30.0
204024,13315,5.0,40.0
1535,105,5.0,190.0
33186,13458,4.5,150.0
2044948,13230,5.0,55.0
76074,4845,5.0,50.0
68357,3201,5.0,10.0
74652,9102,5.0,7.0
125640,5607,4.5,615.0
68715,2856,5.0,30.0
64583,2662,5.0,10.0
210117,7354,5.0,25.0
1397030,11993,5.0,25.0
1728184,12671,4.0,11.0
333017,7954,5.0,30.0
1533,1499,3.0,35.0
151133,4658,3.5,210.0
42895,1828,5.0,35.0
36944,3208,5.0,15.0
24386,3029,4.5,30.0
243003,6262,5.0,35.0
64667,10438,5.0,315.0
29300,3938,4.5,30.0
1248758,11595,4.0,70.0
1535,5390,5.0,8.0
101376,4528,5.0,22.0
869184,12081,5.0,45.0
37305,11237,5.0,190.0
335149,7460,4.0,40.0
89831,7555,4.5,430.0
27395,839,5.0,35.0
296809,11127,4.5,35.0
219942,7247,5.0,80.0
67656,6726,5.0,25.0
804550,11389,5.0,95.0
767712,10558,5.0,4.0
58104,5631,5.0,10.0
1938,9589,5.0,90.0
797028,10305,5.0,80.0
41480,1505,4.5,25.0
23302,541,5.0,55.0
157425,8598,5.0,225.0
75020,4029,5.0,5.0
256143,13352,4.5,90.0
177443,6855,5.0,10.0
180567,5167,5.0,75.0
977894,12359,5.0,22.0
335149,7460,4.0,40.0
31695,1841,4.5,55.0
72745,2819,5.0,50.0
66506,5688,4.0,10.0
490058,9792,5.0,365.0
54718,5248,4.0,55.0
47907,5519,5.0,45.0
26313,6810,5.0,30.0
52282,2897,5.0,30.0
1525071,12680,5.0,65.0
841835,11788,5.0,40.0
46660,5722,5.0,35.0
59812,8321,4.5,8.0
89831,7555,4.5,430.0
225426,12586,5.0,84.0
47559,3381,5.0,46.0
62191,4087,5.0,50.0
383346,10029,5.0,5.0
52074,3204,5.0,610.0
98919,3456,5.0,70.0
68460,4547,4.0,275.0
37636,2246,5.0,30.0
94087,7749,5.0,20.0
89831,11128,5.0,5.0
1587,20,4.5,38.0
37449,5209,5.0,10.0
24386,3157,5.0,40.0
59099,2242,5.0,390.0
7798,596,5.0,20.0
41430,1501,5.0,13.0
1140502,11326,5.0,30.0
129217,4932,5.0,45.0
47559,2004,5.0,22.0
166642,8247,5.0,17.0
567892,12636,4.5,80.0
2355251,13196,5.0,35.0
237326,6706,4.5,95.0
155817,4716,5.0,225.0
29035,700,4.5,260.0
639896,11318,4.5,65.0
104295,3667,5.0,100.0
104295,3667,5.0,100.0
89831,9592,5.0,124.0
233464,6065,4.0,15.0
82227,3127,5.0,35.0
22973,972,5.0,100.0
55221,5971,5.0,45.0
101604,3487,5.0,185.0
448204,9057,4.5,5.0
68357,2876,5.0,10.0
74281,12589,5.0,25.0
1762,67,5.0,70.0
247152,7852,5.0,20.0
66008,4211,4.5,45.0
220868,5965,5.0,45.0
26313,6810,5.0,30.0
280271,8774,5.0,30.0
65197,5548,5.0,75.0
141293,6235,5.0,60.0
29667,6861,5.0,30.0
119228,4408,4.0,490.0
89831,3428,5.0,50.0
37779,1234,4.5,25.0
47559,2868,5.0,65.0
27643,1637,5.0,45.0
158131,4705,5.0,25.0
247152,9878,5.0,10.0
64583,2662,5.0,10.0
29300,2783,4.0,50.0
324390,7536,5.0,55.0
542462,9143,5.0,13.0
101823,169,4.5,40.0
27416,9770,5.0,4.0
27783,2536,5.0,30.0
82367,3345,5.0,75.0
1281867,11726,3.5,1488.0
169430,7986,4.0,23.0
24386,3698,4.0,25.0
37779,12900,5.0,105.0
206191,5570,5.0,10.0
31558,1779,5.0,195.0
31635,7576,5.0,10.0
66448,6880,4.5,10.0
49304,5142,4.5,32.0
8629,7121,4.5,225.0
55882,3328,5.0,35.0
1552,38,4.5,25.0
53152,1896,5.0,60.0
31129,4489,5.0,45.0
1762,67,5.0,70.0
46534,2775,5.0,17.0
198709,5362,5.0,100.0
405236,11579,4.5,495.0
89831,4300,5.0,5.0
317696,7933,4.5,80.0
145352,6126,5.0,30.0
279367,6725,5.0,60.0
1762,67,5.0,70.0
9579,239,5.0,75.0
2058007,12990,4.5,20.0
137302,10978,5.0,75.0
131126,4563,5.0,48.0
79370,3542,5.0,110.0
242729,8910,5.0,20.0
136997,12925,4.5,55.0
27643,669,5.0,13.0
1762,67,5.0,70.0
1677099,13266,5.0,30.0
1535,82,5.0,45.0
883095,11293,4.5,10.0
96177,9596,5.0,30.0
148316,6175,5.0,40.0
72745,2819,5.0,50.0
52282,2361,5.0,30.0
234491,6110,5.0,6.0
26341,828,5.0,90.0
727204,10679,5.0,15.0
407338,9247,5.0,60.0
280271,13425,5.0,30.0
38418,2708,3.5,25.0
247473,12255,5.0,50.0
945395,12873,4.5,30.0
24386,4768,5.0,40.0
279240,9374,5.0,185.0
653438,12493,5.0,30.0
37305,1413,4.5,35.0
37305,1413,4.5,35.0
23302,1160,5.0,10.0
134011,5933,5.0,110.0
45793,1594,5.0,55.0
548151,9173,5.0,380.0
1210365,11729,5.0,25.0
1015482,11751,5.0,95.0
196059,5441,5.0,80.0
24386,2268,5.0,40.0
68460,3188,5.0,45.0
37305,1630,5.0,15.0
60231,2825,5.0,65.0
405236,11579,4.5,495.0
29229,1199,5.0,120.0
1634,129,5.0,20.0
24386,2012,5.0,65.0
772912,10761,5.0,365.0
5624,195,5.0,30.0
108846,7680,4.0,35.0
89831,3553,5.0,40.0
202992,5668,5.0,60.0
450004,12068,5.0,20.0
61660,6881,5.0,30.0
44160,1587,4.5,20.0
101604,3616,5.0,63.0
89831,11128,5.0,5.0
344167,8106,5.0,100.0
919364,10962,5.0,7.0
53448,9144,4.5,30.0
92816,7378,5.0,25.0
4470,6526,5.0,5.0
47510,9,5.0,55.0
128447,4531,5.0,28.0
989631,11120,5.0,260.0
72489,2904,5.0,120.0
195106,7700,5.0,50.0
80353,2947,5.0,150.0
21752,654,5.0,190.0
463435,8512,5.0,30.0
1016337,11669,4.5,22.0
2009447,13198,5.0,80.0
224088,7726,5.0,35.0
133174,5336,5.0,270.0
88497,3868,5.0,75.0
1891,1279,5.0,75.0
383346,10002,5.0,6.0
37636,1884,4.5,25.0
463435,12406,5.0,85.0
31695,1841,4.5,55.0
15851,2362,5.0,17.0
183964,5895,5.0,30.0
24386,3157,5.0,40.0
82367,3345,5.0,75.0
728689,9998,4.5,25.0
129177,5145,5.0,195.0
47559,2868,5.0,65.0
1085428,13066,3.5,5.0
200862,6303,4.5,45.0
8688,1780,5.0,26.0
394557,12240,5.0,35.0
44684,1823,5.0,160.0
57321,2589,4.0,27.0
482376,13039,5.0,25.0
133174,4775,5.0,140.0
22015,2954,5.0,170.0
89881,3898,5.0,90.0
24386,2012,5.0,65.0
74281,8986,5.0,5.0
145352,9786,4.5,150.0
145811,4603,5.0,65.0
32023,902,5.0,210.0
24386,7594,5.0,32.0
4740,3310,5.0,10.0
151133,4658,3.5,210.0
53152,1896,5.0,60.0
47559,5374,5.0,90.0
52282,2413,5.0,75.0
242729,6260,5.0,210.0
76074,4872,5.0,65.0
8688,1245,5.0,105.0
2009447,13198,5.0,80.0
63128,2937,5.0,120.0
88497,3868,5.0,75.0
1535,8576,5.0,5.0
44379,1996,5.0,25.0
108151,10908,4.5,70.0
68728,3718,4.5,60.0
241538,10763,5.0,30.0
237243,6391,5.0,45.0
18391,5041,5.0,35.0
30534,4112,4.5,120.0
168319,5335,4.5,15.0
1407038,12014,4.0,180.0
108846,7680,4.0,35.0
137336,5823,4.5,15.0
116414,9345,5.0,21.0
28087,11267,5.0,510.0
8342,215,5.0,100.0
64667,10438,5.0,315.0
20754,496,5.0,70.0
27643,2177,5.0,20.0
28087,12828,5.0,40.0
350938,12372,5.0,65.0
47510,2353,5.0,25.0
166642,8247,5.0,17.0
266635,12947,3.5,375.0
55705,2196,5.0,33.0
92816,9430,5.0,90.0
33186,13458,4.5,150.0
101604,3616,5.0,63.0
666723,9893,5.0,60.0
400708,12431,5.0,50.0
89831,11128,5.0,5.0
233464,6065,4.0,15.0
37449,2683,5.0,14.0
142559,7060,5.0,30.0
2000087282,13430,3.0,35.0
513957,9512,5.0,60.0
156653,4648,5.0,25.0
141293,5062,5.0,135.0
226863,13119,5.0,22.0
206101,5505,4.5,55.0
27643,2450,5.0,32.0
86764,7757,5.0,60.0
233464,6065,4.0,15.0
430205,8780,5.0,50.0
47559,3381,5.0,46.0
58038,3516,5.0,90.0
166711,5094,4.5,70.0
68357,3201,5.0,10.0
140981,4956,5.0,55.0
82568,4187,5.0,30.0
96277,3396,5.0,7.0
67103,2697,4.5,40.0
1555,37,5.0,50.0
33270,986,5.0,60.0
60716,12405,5.0,15.0
47907,5899,5.0,510.0
1762,67,5.0,70.0
498271,9752,5.0,265.0
789508,13287,4.5,20.0
34146,2090,5.0,75.0
642189,11007,5.0,25.0
1809,75,5.0,20.0
1634,129,5.0,20.0
11176,10985,5.0,35.0
1762,67,5.0,70.0
52074,3061,5.0,20.0
235355,7472,5.0,60.0
104295,4358,4.5,120.0
2270337,13446,3.5,110.0
55705,2196,5.0,33.0
26512,1560,5.0,25.0
256158,6446,5.0,50.0
36128,1624,5.0,35.0
53152,1896,5.0,60.0
8688,1780,5.0,26.0
12118,1998,5.0,255.0
64203,5048,5.0,30.0
51538,2750,5.0,55.0
36128,1817,4.5,15.0
103628,3535,5.0,90.0
37449,7821,5.0,15.0
140981,4956,5.0,55.0
28177,12408,5.0,35.0
9690,230,5.0,60.0
642765,11288,4.5,6.0
141293,5062,5.0,135.0
91340,7312,5.0,12.0
96641,7628,5.0,50.0
32326,2509,5.0,30.0
332211,11195,5.0,265.0
88497,3868,5.0,75.0
235355,7472,5.0,60.0
240552,9599,5.0,30.0
63128,2937,5.0,120.0
24386,3157,5.0,40.0
192264,5725,5.0,80.0
64642,4090,4.5,75.0
37305,1413,4.5,35.0
37636,1374,5.0,65.0
251608,6498,4.5,25.0
26512,3260,5.0,45.0
361688,8520,4.5,65.0
35965,1922,4.5,55.0
58278,2267,5.0,35.0
2911597,13337,5.0,25.0
517157,8989,5.0,30.0
1762,67,5.0,70.0
166642,8034,5.0,500.0
1008347,11072,5.0,5.0
166019,6413,5.0,25.0
115178,5411,5.0,80.0
37779,2145,5.0,120.0
152995,3957,4.0,110.0
213983,12939,5.0,35.0
141293,5062,5.0,135.0
37636,1921,5.0,28.0
47510,4145,5.0,30.0
65502,11308,5.0,20.0
491970,8936,5.0,130.0
29506,5074,5.0,55.0
210345,5598,5.0,30.0
587978,11580,5.0,35.0
707337,13105,4.5,25.0
97823,9390,4.5,50.0
20754,8533,4.5,65.0
728093,10181,5.0,25.0
61660,2813,5.0,15.0
192957,6708,5.0,70.0
67103,2697,4.5,40.0
621626,12788,5.0,50.0
337668,11342,5.0,25.0
74652,8654,5.0,55.0
37608,1151,5.0,10.0
86520,3699,5.0,45.0
1355934,11931,5.0,30.0
67656,6594,4.5,25.0
209747,8078,5.0,10.0
994878,11504,5.0,60.0
8688,2839,5.0,120.0
40620,2454,4.5,45.0
233464,6065,4.0,15.0
557801,10835,4.5,10.0
37779,4628,5.0,80.0
157425,7589,4.5,40.0
76074,4845,5.0,50.0
645094,10475,5.0,15.0
20325,2187,4.5,77.0
186371,5449,5.0,90.0
95743,3674,5.0,20.0
168416,6967,5.0,65.0
183964,5576,5.0,55.0
76074,4872,5.0,65.0
31695,1841,4.5,55.0
166642,7656,5.0,35.0
241626,6226,5.0,165.0
1634,129,5.0,20.0
223112,6896,5.0,40.0
101823,3990,5.0,105.0
37305,1413,4.5,35.0
89831,11128,5.0,5.0
27678,2412,5.0,30.0
57042,8413,5.0,55.0
1533,130,5.0,110.0
1762,67,5.0,70.0
552629,9252,5.0,40.0
2001592633,13453,5.0,270.0
579858,11438,4.5,15.0
26041,758,5.0,135.0
47559,2868,5.0,65.0
10404,267,5.0,70.0
20371,546,5.0,65.0
47907,10327,5.0,10.0
35701,2869,4.5,40.0
444132,13311,5.0,190.0
195916,6700,4.5,10.0
486725,9160,5.0,10.0
725179,12369,5.0,50.0
43642,5507,5.0,50.0
8688,1780,5.0,26.0
2001112113,9350,1.5,188.0
109855,3839,5.0,35.0
1759,85,5.0,40.0
166019,6413,5.0,25.0
30534,1146,5.0,50.0
222055,7458,5.0,48.0
168319,5335,4.5,15.0
37636,1921,5.0,28.0
138861,4045,5.0,5.0
26719,4504,5.0,35.0
37636,1186,5.0,60.0
2056603,13055,4.5,120.0
242766,6512,5.0,23.0
8688,1780,5.0,26.0
140238,4590,5.0,60.0
707469,12097,5.0,65.0
27643,731,5.0,17.0
346860,8946,5.0,13.0
86141,3284,5.0,35.0
2056603,13055,4.5,120.0
39949,2348,5.0,110.0
600294,11363,5.0,35.0
67181,2655,5.0,34.0
171178,4992,4.5,35.0
30080,2523,5.0,30.0
2001112113,9350,1.5,188.0
465911,8905,5.0,35.0
53152,1896,5.0,60.0
1136781,13383,5.0,20.0
136997,12925,4.5,55.0
552613,10042,4.5,15.0
58308,9153,5.0,65.0
5060,10771,5.0,195.0
79760,2993,5.0,25.0
134663,5664,5.0,5.0
305531,9327,5.0,370.0
129177,5145,5.0,195.0
74281,8986,5.0,5.0
129992,7709,5.0,70.0
95743,3570,5.0,70.0
233464,6065,4.0,15.0
1634,129,5.0,20.0
20395,2476,5.0,595.0
204024,11684,5.0,55.0
107583,8366,4.5,25.0
204896,8183,5.0,20.0
56447,2105,5.0,80.0
32326,2510,5.0,35.0
13483,395,5.0,35.0
94087,7384,4.5,50.0
13483,395,5.0,35.0
29300,2191,5.0,60.0
225426,12586,5.0,84.0
198580,5578,5.0,106.0
132383,6615,5.0,50.0
557801,10853,5.0,40.0
2549237,13368,5.0,48.0
756031,10161,5.0,50.0
8688,1780,5.0,26.0
425105,9836,5.0,20.0
1136781,12067,5.0,55.0
39547,1376,4.0,28.0
386585,12252,4.5,155.0
53152,1896,5.0,60.0
175824,7983,5.0,120.0
2355251,13196,5.0,35.0
32326,2510,5.0,35.0
27643,824,5.0,23.0
154264,11348,5.0,30.0
41578,1583,5.0,20.0
6357,582,5.0,90.0
242729,9755,5.0,30.0
13483,395,5.0,35.0
102064,5007,5.0,195.0
64203,3505,5.0,28.0
37779,4515,5.0,83.0
1535,4818,5.0,25.0
41409,12751,5.0,10.0
161282,4939,5.0,75.0
178920,5372,5.0,15.0
141293,5062,5.0,135.0
166642,8247,5.0,17.0
1627155,12507,5.0,125.0
58104,2408,5.0,30.0
425677,9946,5.0,10.0
385999,9429,4.5,10.0
119466,5539,5.0,30.0
35701,4065,5.0,80.0
61660,2813,5.0,15.0
28087,11267,5.0,510.0
160019,6767,5.0,105.0
103876,4751,5.0,25.0
89831,7474,5.0,15.0
560491,12727,5.0,90.0
9121,220,5.0,65.0
360119,11144,5.0,30.0
25483,830,4.5,45.0
206191,5570,5.0,10.0
1678,61,5.0,30.0
62043,3239,4.5,90.0
6258,1291,4.5,40.0
166642,8247,5.0,17.0
281701,6910,5.0,55.0
37449,13099,4.0,135.0
1163533,11750,5.0,145.0
80353,4177,5.0,75.0
945395,12579,4.5,1455.0
531272,9080,5.0,35.0
13796,2734,5.0,50.0
1406799,13095,5.0,25.0
58844,3658,5.0,15.0
537937,10011,5.0,45.0
1728457,12666,5.0,30.0
37305,1413,4.5,35.0
50260,13084,4.5,8.0
1662,78,5.0,380.0
723867,10017,4.5,45.0
182010,6635,5.0,300.0
286566,12581,5.0,26.0
32253,2218,4.5,25.0
490142,8759,5.0,25.0
38532,1237,5.0,22.0
166019,6413,5.0,25.0
141293,5062,5.0,135.0
2310,7462,5.0,50.0
113941,5929,5.0,45.0
23728,534,5.0,210.0
80353,3004,5.0,80.0
741512,11209,4.5,25.0
145352,9786,4.5,150.0
292812,8164,5.0,60.0
47907,5899,5.0,510.0
89831,6018,5.0,35.0
295705,7823,4.5,5.0
47907,5519,5.0,45.0
1634,129,5.0,20.0
233464,6065,4.0,15.0
109855,3839,5.0,35.0
1535,5390,5.0,8.0
240552,9599,5.0,30.0
1572306,12338,5.0,45.0
9690,230,5.0,60.0
240082,6190,5.0,50.0
286566,9657,5.0,50.0
5060,664,4.5,25.0
223112,6896,5.0,40.0
632249,11142,5.0,30.0
461834,12424,5.0,10.0
136997,12925,4.5,55.0
18660,420,5.0,440.0
38260,1548,5.0,60.0
10113,4282,5.0,5.0
481092,9176,5.0,20.0
67103,2697,4.5,40.0
55850,2554,4.0,30.0
59087,3500,5.0,120.0
896500,10702,4.5,40.0
49918,6986,5.0,65.0
82616,3042,5.0,50.0
274510,8432,5.0,23.0
32330,1541,5.0,25.0
885403,10672,5.0,11.0
380081,8191,4.5,45.0
183964,5576,5.0,55.0
642765,11288,4.5,6.0
75170,2824,5.0,70.0
110210,4786,4.5,40.0
185105,6606,5.0,375.0
91081,3502,5.0,33.0
24386,3157,5.0,40.0
28201,1320,5.0,545.0
37636,1921,5.0,28.0
59476,6891,5.0,200.0
30534,1867,4.5,20.0
32253,1092,5.0,6.0
20754,570,5.0,60.0
1535,13366,4.0,5.0
1762,67,5.0,70.0
965948,10929,5.0,65.0
1762,67,5.0,70.0
1762,67,5.0,70.0
247662,6333,5.0,80.0
454328,8426,5.0,55.0
24386,3157,5.0,40.0
160977,5435,5.0,75.0
64667,10438,5.0,315.0
24386,3029,4.5,30.0
42309,3665,5.0,2.0
51109,3650,5.0,30.0
361026,7788,5.0,185.0
18391,756,5.0,90.0
24386,3157,5.0,40.0
159559,4719,5.0,70.0
26278,1340,5.0,5.0
1762,67,5.0,70.0
583349,12248,5.0,60.0
192957,6708,5.0,70.0
642765,11288,4.5,6.0
141293,5062,5.0,135.0
180567,5167,5.0,75.0
428885,11008,5.0,30.0
88099,6068,5.0,11.0
240552,9599,5.0,30.0
27395,911,4.5,20.0
454328,8426,5.0,55.0
24670,2699,5.0,80.0
38438,1297,5.0,4.0
4470,350,4.5,36.0
136997,12925,4.5,55.0
24386,7594,5.0,32.0
10951,255,5.0,375.0
403989,8076,4.5,30.0
303700,10851,5.0,80.0
425105,9836,5.0,20.0
89831,3870,5.0,15.0
220348,7987,5.0,25.0
317696,7933,4.5,80.0
2355251,13196,5.0,35.0
782064,10901,5.0,250.0
230258,6483,5.0,40.0
47907,5519,5.0,45.0
41531,2126,4.5,35.0
44372,1603,4.5,55.0
166642,8034,5.0,500.0
145352,6323,5.0,70.0
386585,12465,5.0,75.0
72489,3283,5.0,25.0
33159,1604,5.0,55.0
35526,2172,5.0,50.0
70702,2706,5.0,70.0
1644565,12709,5.0,50.0
247473,12255,5.0,50.0
72745,2819,5.0,50.0
39835,2106,5.0,30.0
818380,13038,4.5,115.0
67103,2697,4.5,40.0
234491,6110,5.0,6.0
223112,6896,5.0,40.0
1140502,11326,5.0,30.0
860079,10739,5.0,135.0
55882,4393,5.0,105.0
568878,12973,4.5,42.0
20371,561,5.0,35.0
58282,2418,5.0,55.0
58104,6426,4.5,55.0
755811,11407,5.0,120.0
264745,7421,4.5,25.0
103224,3722,5.0,10.0
27643,824,5.0,23.0
6258,4079,4.5,40.0
97569,4057,5.0,5.0
192957,6708,5.0,70.0
87800,3517,5.0,35.0
104082,3670,5.0,30.0
56463,3829,5.0,25.0
18391,11218,4.5,25.0
129217,4932,5.0,45.0
37305,2336,5.0,30.0
176615,5345,5.0,130.0
27395,839,5.0,35.0
54716,3366,4.5,35.0
5811,192,5.0,25.0
27643,1717,5.0,30.0
844554,12121,5.0,37.0
29229,1099,5.0,60.0
154264,11348,5.0,30.0
49414,9385,5.0,100.0
24386,7594,5.0,32.0
92261,3303,5.0,30.0
27416,9770,5.0,4.0
35193,3393,5.0,40.0
209818,5558,5.0,40.0
242729,8503,5.0,40.0
22001,5727,4.5,225.0
11176,6962,5.0,35.0
25455,1036,5.0,80.0
626442,12685,5.0,20.0
27643,824,5.0,23.0
30080,1875,5.0,25.0
13063,1089,5.0,80.0
2818002,13298,4.0,30.0
204890,5443,5.0,5.0
393425,11538,4.5,50.0
486725,9746,5.0,40.0
27643,2074,4.5,490.0
174096,12502,5.0,60.0
16459,481,5.0,40.0
2027211,12965,5.0,90.0
65197,6308,4.5,5.0
121485,6436,5.0,45.0
39301,4770,5.0,20.0
362213,11712,5.0,366.0
481092,11470,5.0,510.0
716192,11942,5.0,25.0
37636,4583,4.5,55.0
68715,3508,5.0,50.0
280271,6763,5.0,20.0
37305,1685,4.0,50.0
386585,12252,4.5,155.0
642765,11288,4.5,6.0
646474,10308,5.0,30.0
3288,2765,5.0,80.0
14664,2626,5.0,60.0
284180,8657,5.0,20.0
174121,5051,4.5,35.0
192957,6708,5.0,70.0
16459,481,5.0,40.0
27381,1187,5.0,15.0
482376,11641,5.0,20.0
55122,4208,5.0,5.0
519838,9579,5.0,60.0
84272,5259,5.0,30.0
65502,12433,5.0,55.0
29300,2783,4.0,50.0
231556,6108,4.5,25.0
383346,11093,5.0,55.0
89831,11384,5.0,5.0
92816,3315,5.0,33.0
89831,3428,5.0,50.0
198580,5578,5.0,106.0
24670,2699,5.0,80.0
16459,481,5.0,40.0
331582,8689,5.0,60.0
240552,9651,5.0,20.0
139306,8494,5.0,7.0
35893,1060,5.0,25.0
78770,3168,5.0,200.0
1762,67,5.0,70.0
1115831,11262,5.0,135.0
29377,1112,5.0,15.0
25455,1036,5.0,80.0
222478,8607,5.0,500.0
80353,2986,5.0,165.0
47907,5519,5.0,45.0
314579,7398,5.0,10.0
86520,3699,5.0,45.0
511821,9077,5.0,240.0
1809,75,5.0,20.0
27416,3857,5.0,240.0
460048,12058,4.5,10.0
29196,8043,5.0,90.0
1762,67,5.0,70.0
48388,8274,4.5,20.0
1535,10595,4.5,375.0
94087,7384,4.5,50.0
2009447,13198,5.0,80.0
248602,8740,5.0,40.0
109547,6664,5.0,52.0
32907,4520,5.0,55.0
3288,3352,4.5,60.0
147334,10168,5.0,150.0
6357,240,4.5,25.0
511388,9983,5.0,25.0
192957,6708,5.0,70.0
111704,3741,4.5,45.0
82367,3345,5.0,75.0
1634,129,5.0,20.0
1634,129,5.0,20.0
457536,8949,5.0,150.0
22015,2134,5.0,5.0
38532,1237,5.0,22.0
209747,6334,4.5,30.0
67103,2697,4.5,40.0
67103,2697,4.5,40.0
64583,3379,4.5,15.0
281701,7972,5.0,35.0
96177,6024,5.0,40.0
27643,668,5.0,70.0
24386,3157,5.0,40.0
1534,91,5.0,46.0
21752,2114,5.0,20.0
24386,3157,5.0,40.0
133174,5976,5.0,85.0
24386,3851,5.0,30.0
1680722,12824,5.0,10.0
621626,12117,5.0,45.0
50738,1777,5.0,65.0
49414,9385,5.0,100.0
931513,10959,5.0,15.0
1293742,11759,5.0,20.0
628624,10289,4.5,125.0
20371,546,5.0,65.0
32326,2509,5.0,30.0
57846,4414,5.0,200.0
9690,337,4.5,15.0
454328,8426,5.0,55.0
318262,12684,5.0,25.0
24386,3029,4.5,30.0
1762,67,5.0,70.0
92261,3303,5.0,30.0
47546,1660,5.0,45.0
39835,2340,5.0,70.0
169796,6328,5.0,75.0
233464,6065,4.0,15.0
656881,10118,4.5,35.0
542717,9228,5.0,60.0
74281,10937,4.5,50.0
679953,10975,5.0,375.0
63128,2937,5.0,120.0
385678,10355,5.0,30.0
6357,243,5.0,75.0
33270,986,5.0,60.0
491970,8936,5.0,130.0
168921,6313,5.0,10.0
90086,10140,5.0,80.0
192957,6708,5.0,70.0
47892,8655,5.0,40.0
1762,67,5.0,70.0
145352,6126,5.0,30.0
1762,67,5.0,70.0
723867,10017,4.5,45.0
55221,5971,5.0,45.0
6357,243,5.0,75.0
356127,8103,5.0,30.0
55221,5971,5.0,45.0
97823,9390,4.5,50.0
89831,11128,5.0,5.0
37305,1611,5.0,35.0
496829,9938,5.0,375.0
22995,2892,5.0,65.0
67656,8636,4.5,260.0
1762,67,5.0,70.0
60124,11475,5.0,150.0
28087,12828,5.0,40.0
134663,5665,5.0,75.0
225426,9868,4.0,30.0
38532,1237,5.0,22.0
1762,67,5.0,70.0
35701,2869,4.5,40.0
20140,454,5.0,25.0
216625,8414,4.5,70.0
6357,243,5.0,75.0
203823,6555,5.0,150.0
2310,3075,5.0,30.0
8688,1780,5.0,26.0
93997,9069,4.5,25.0
2818002,13298,4.0,30.0
1762,67,5.0,70.0
208389,6073,5.0,50.0
144671,5906,5.0,70.0
55523,2393,5.0,30.0
87236,4909,4.5,125.0
100183,12241,4.5,70.0
88099,3301,5.0,40.0
166642,9521,5.0,80.0
242766,6417,5.0,120.0
185684,6602,5.0,270.0
24386,7594,5.0,32.0
226863,10996,5.0,4.0
134663,5655,4.5,60.0
117781,4249,5.0,70.0
82367,3345,5.0,75.0
1830781,12894,5.0,22.0
307645,11471,5.0,5.0
70702,2706,5.0,70.0
485109,9058,5.0,25.0
196059,5459,5.0,605.0
104224,5042,5.0,70.0
314259,7889,5.0,5.0
156653,4648,5.0,25.0
26075,2133,4.5,70.0
116315,4206,5.0,35.0
17803,424,5.0,50.0
28087,11267,5.0,510.0
131500,4244,5.0,20.0
12481,340,5.0,485.0
459426,10448,5.0,40.0
242161,8115,5.0,40.0
8688,1780,5.0,26.0
407338,11025,4.5,75.0
175574,12370,4.5,362.0
56266,2078,5.0,55.0
82648,4395,5.0,450.0
110867,5940,5.0,32.0
32253,1092,5.0,6.0
512532,9174,5.0,90.0
1545,10,5.0,50.0
386585,12252,4.5,155.0
66983,4018,5.0,435.0
272641,6642,4.5,60.0
489552,11261,5.0,22.0
24670,2699,5.0,80.0
103876,4751,5.0,25.0
166642,8247,5.0,17.0
25792,7035,5.0,245.0
168069,5070,5.0,2.0
1535,6521,5.0,15.0
28839,734,5.0,25.0
179232,9864,5.0,5.0
140806,4605,5.0,30.0
1613236,12734,4.0,35.0
156653,4648,5.0,25.0
24386,2012,5.0,65.0
129177,5145,5.0,195.0
226066,8407,4.5,65.0
730126,11553,4.5,70.0
101823,6374,5.0,32.0
407338,11239,5.0,23.0
37636,1921,5.0,28.0
67103,2697,4.5,40.0
1315580,11815,5.0,25.0
237783,9059,5.0,25.0
345107,7850,4.0,7.0
778632,10314,4.5,125.0
235355,7472,5.0,60.0
561500,9280,5.0,30.0
386585,12252,4.5,155.0
42844,2575,5.0,180.0
124449,4828,4.5,150.0
37636,1884,4.5,25.0
6357,243,5.0,75.0
2754389,13361,5.0,40.0
642765,11288,4.5,6.0
56498,2307,5.0,25.0
249893,7867,5.0,27.0
240552,9599,5.0,30.0
4439,4843,5.0,70.0
159559,5280,5.0,40.0
1534,122,5.0,9.0
37636,4583,4.5,55.0
24386,3029,4.5,30.0
160019,6841,5.0,30.0
225837,7675,5.0,60.0
37636,1921,5.0,28.0
41531,1488,5.0,495.0
10404,267,5.0,70.0
1762,67,5.0,70.0
239758,9813,4.5,105.0
6810,416,5.0,55.0
82648,3785,5.0,90.0
35526,5079,4.5,25.0
403193,8221,5.0,34.0
2000831231,13449,5.0,65.0
58892,2298,5.0,185.0
89831,8714,5.0,48.0
156653,4648,5.0,25.0
1533,2315,5.0,35.0
56447,2105,5.0,80.0
